-999999	15000
-151.372	1.74481
-591.095	357.251
-905.067	494.142
-1019.64	246.525
-1031.19	4.36329
-999999	16000
-179.625	0.721035
-669.254	406.908
-970.201	539.099
-1078.15	234.406
-1092.3	1.20208
-999999	17000
-222.516	3.41369
-696.838	435.378
-1012.68	567.987
-1139.49	250.847
-1155	2.62668
-999999	18000
-291.861	0.854506
-715.275	463.716
-1064.11	617.528
-1204.15	276.372
-1224.59	2.8492
-999999	19000
-362.972	3.99207
-765.209	476.9
-1124.63	647.331
-1262.71	299.491
-1283.47	3.07171
-999999	20000
-438.86	4.28128
-640.729	53.6808
-674.142	185.413
-731.899	56.0021
-772.266	512.254
-1212.13	662.142
-1349.94	288.246
-1356.9	1.64712
-999999	21000
-534.456	-0.703153
-711.391	55.5484
-727.746	210.24
-798.344	79.1264
-807.264	543.334
-1257.71	706.862
-1400.42	286.613
-1410.83	5.27509
-999999	22000
-637.238	4.85962
-770.085	59.0632
-787.481	227.281
-854.661	82.2634
-851.499	566.496
-1306.9	729.153
-1463.45	278.574
-1482.42	3.73925
-999999	23000
-722.884	7.12912
-836.864	52.6764
-846.052	255.534
-913.088	101.025
-901.357	627.939
-1372.29	786.41
-1524.79	307.037
-1556.64	3.96177
-999999	24000
-878.644	5.438
-899.894	262.698
-981.352	120.473
-982.187	600.444
-1424.82	813.843
-1585.94	341.019
-1616.04	8.36857
-999999	25000
-891.169	5.72719
-980.754	80.6213
-955.515	288.645
-1035.75	147.628
-1048.82	396.612
-884.605	577.291
-1481.74	850.512
-1640.35	376.781
-1677.68	2.20341
-999999	25500
-926.732	-0.903365
-1010.96	84.9152
-990.814	304.969
-1069.29	158.132
-1073.12	399.848
-895.114	569.275
-1501.85	876.503
-1681.77	336.595
-1704.74	6.16017e-06
-999999	26000
-977.182	1.38839
-1043.9	89.3202
-1021.28	310.164
-1095.84	192.117
-1093.87	412.009
-919.26	583.294
-1549.05	891.143
-1719.74	340.255
-1735.44	-2.31465
-999999	26500
-1057.59	6.16097
-1053.57	292.884
-1124.87	184.882
-1120.85	433.763
-891.717	630.496
-1538.91	914.931
-1749.95	331.84
-1776.08	4.74058
-999999	27000
-1077.37	6.30557
-1085.6	273.08
-967.214	635.59
-1601.04	909.719
-1775.96	390.573
-1804.77	4.85184
-999999	27500
-1128.93	6.45016
-1118.4	281.823
-984.616	674.981
-1616.36	945.469
-1801.67	411.937
-1845.9	2.48155
-999999	28000
-1158.43	4.05831
-1151.96	288.141
-1008.67	662.203
-1650.5	938.755
-1848.64	380.576
-1868.03	5.07436
-999999	28500
-1192.9	-3.6289
-1177.48	294.458
-1026.59	702.65
-1660.69	964.524
-1880.86	375.957
-1905.08	-2.5928
-999999	29000
-1216.57	1.58859
-1209.74	308.719
-1042.32	728.32
-1704.85	990.515
-1912.03	370.781
-1955.29	2.64844
-999999	29500
-1246.43	4.32525
-1225.2	312.5
-1051.81	762.546
-1735.68	1019.43
-1938.48	419.13
-1990.36	10.8163
-999999	30000
