-2.964169	0	500
-2.938111	-0.311938	500
-2.868621	-0.666127	500
-4.631922	-1.061668	500
-5.80456	-1.32776	500
-7.02063	-1.613628	500
-8.983713	-2.048723	500
-9.157438	-1.104818	500
-9.218241	-0.480942	500
-9.209555	0	500
-3.58498	0	600
-3.54809	-0.434196	600
-3.492754	-0.802769	600
-5.567852	-1.281014	600
-7.347826	-1.680151	600
-9.054018	-2.073894	600
-10.778656	-2.464042	600
-10.916996	-1.703524	600
-11.018445	-0.759619	600
-11.036891	0	600
-4.218241	0	700
-4.18241	-0.497123	700
-4.086862	-0.907407	700
-6.690554	-1.476268	700
-8.792617	-1.972132	700
-10.536374	-2.40507	700
-13.199783	-3.024272	700
-13.42671	-1.856347	700
-13.474484	-0.925027	700
-13.522258	0	700
-5.002172	0	800
-4.973941	-0.441568	800
-4.861021	-0.944984	800
-7.88165	-1.56922	800
-11.59392	-2.599065	800
-14.402823	-3.289464	800
-16.30836	-3.743977	800
-16.505972	-2.590435	800
-16.618893	-1.43977	800
-16.703583	0	800
-5.791563	0	900
-5.756824	-0.445723	900
-5.669975	-0.930985	900
-8.796526	-1.549245	900
-13.66005	-3.023005	900
-17.168734	-3.936017	900
-19.669975	-4.547088	900
-19.895782	-3.159597	900
-20.034739	-1.754134	900
-20.086849	0	900
-6.598624	0	1000
-6.536697	-0.507012	1000
-6.412844	-0.929881	1000
-10.850917	-1.81877	1000
-15.866972	-3.523193	1000
-18.963303	-4.377562	1000
-23.050459	-5.370011	1000
-23.380734	-3.316073	1000
-23.483945	-1.6548	1000
-23.504587	0	1000
-7.55266	0	1100
-7.504886	-0.483453	1100
-7.361564	-0.896403	1100
-11.780673	-1.797842	1100
-17.871878	-4.074101	1100
-22.482085	-5.23741	1100
-26.423453	-6.229496	1100
-26.781759	-3.83741	1100
-26.925081	-1.918705	1100
-26.972856	0	1100
-9.115839	0	1200
-9.089835	-0.434376	1200
-8.959811	-0.848616	1200
-15.356974	-2.4653	1200
-20.219858	-4.985257	1200
-25.316785	-6.066882	1200
-29.815603	-7.096728	1200
-30.231678	-4.404171	1200
-30.439716	-2.27544	1200
-30.51773	0	1200
-11.140073	0	1300
-11.052375	-0.339806	1300
-10.99391	-0.760518	1300
-18.243605	-2.987055	1300
-23.330085	-6.469256	1300
-28.445798	-7.174757	1300
-33.093788	-8.061489	1300
-33.649208	-5.064725	1300
-33.883069	-2.546926	1300
-34.029233	0	1300
-13.939323	0	1400
-13.908985	-0.359712	1400
-13.787631	-0.654676	1400
-21.099183	-3.258993	1400
-27.075846	-8.625899	1400
-33.02217	-8.935252	1400
-36.450408	-9.410072	1400
-37.330222	-5.964029	1400
-37.845974	-3.014388	1400
-37.906651	0	1400
-17.638592	0	1500
-17.738608	-0.581973	1500
-19.595172	-1.245911	1500
-27.091682	-5.092581	1500
-31.346967	-11.40843	1500
-34.860819	-11.787067	1500
-39.965257	-11.500704	1500
-41.569062	-6.425769	1500
-42.073447	-2.783753	1500
-42.223849	0	1500
-22.18203	0	1600
-22.212369	-0.512046	1600
-25.428238	-1.950378	1600
-31.556593	-6.196332	1600
-35.470245	-14.147429	1600
-38.564761	-15.021935	1600
-43.388565	-13.779216	1600
-45.54259	-8.796836	1600
-46.452742	-4.424308	1600
-46.786464	0	1600
-26.985915	0	1700
-27.211268	-0.40273	1700
-35.464789	-6.191126	1700
-38.56338	-12.894198	1700
-39.295775	-17.139932	1700
-42.478873	-18.286689	1700
-46.647887	-16.088737	1700
-49.098592	-11.610922	1700
-50.732394	-6.627986	1700
-51.323944	0	1700
-31.915394	0	1800
-32.225617	-0.38763	1800
-36.568743	-3.140597	1800
-42.124559	-10.307803	1800
-43.168038	-20.338727	1800
-46.411281	-21.572816	1800
-50.105758	-18.392665	1800
-53.179788	-13.329738	1800
-55.548766	-6.083423	1800
-55.943596	0	1800
-41.869565	0	2000
-42.173913	-0.312837	2000
-46.130435	-2.470334	2000
-51.043478	-9.95685	2000
-51.869565	-18.220065	2000
-50.695652	-26.483279	2000
-54.521739	-28.187702	2000
-58.956522	-20.355987	2000
-63.73913	-11.639698	2000
-65.304348	0	2000
-52.030402	0	2200
-57.024973	-3.097122	2200
-61.802389	-13.773381	2200
-60.62975	-25.255396	2200
-58.15418	-32.784173	2200
-62.366992	-34.874101	2200
-67.274701	-23.517986	2200
-72.138979	-14.100719	2200
-73.876221	-7.02518	2200
-74.310532	0	2200
-61.939281	0	2400
-67.924411	-3.625899	2400
-71.957869	-15.086331	2400
-71.1772	-25.284173	2400
-65.018587	-39.107914	2400
-70.092937	-41.633094	2400
-72.478315	-38.622302	2400
-79.591078	-19.068345	2400
-83.104089	-8.320144	2400
-83.667906	0	2400
-71.643921	0	2600
-78.07072	-3.57785	2600
-82.282878	-15.228335	2600
-80.8933	-27.09457	2600
-71.383375	-45.181589	2600
-78.07072	-48.094211	2600
-81.631514	-44.893923	2600
-87.667494	-26.591154	2600
-92.227047	-9.6548	2600
-92.965261	0	2600
-81.632558	0	2800
-89.218605	-4.725188	2800
-92.051163	-12.831159	2800
-92.311628	-21.016212	2800
-78.27907	-50.514037	2800
-84.204651	-54.824041	2800
-89.023256	-53.479636	2800
-97.227907	-32.364571	2800
-100.646512	-16.350336	2800
-102.07907	0	2800
